country,kintype,age,month,year,measure,estimate,se
Estonia,Children,15-29,11,2020,Excess,0,0
Estonia,Children,15-29,12,2020,Baseline,0,0
Estonia,Children,15-29,12,2020,Excess,-0,0
Estonia,Children,15-29,1,2021,Baseline,0,0
Estonia,Children,15-29,1,2021,Excess,0,0
Estonia,Children,15-29,2,2021,Baseline,0,0
Estonia,Children,15-29,2,2021,Excess,0,0
Estonia,Children,15-29,3,2021,Baseline,0,0
Estonia,Children,15-29,3,2021,Excess,-0,0
Estonia,Children,15-29,4,2021,Baseline,0,0
Estonia,Children,15-29,4,2021,Excess,0,0
Estonia,Children,15-29,5,2021,Baseline,0,0
Estonia,Children,15-29,5,2021,Excess,0,0
Estonia,Children,15-29,6,2021,Baseline,0,0
Estonia,Children,15-29,6,2021,Excess,0,0
Estonia,Children,30-44,3,2020,Baseline,2,1
Estonia,Children,30-44,3,2020,Excess,1,2
Estonia,Children,30-44,4,2020,Baseline,3,1
Estonia,Children,30-44,4,2020,Excess,-1,1
Estonia,Children,30-44,5,2020,Baseline,1,1
Estonia,Children,30-44,5,2020,Excess,-1,1
Estonia,Children,30-44,6,2020,Baseline,3,1
Estonia,Children,30-44,6,2020,Excess,-1,1
Estonia,Children,30-44,7,2020,Baseline,2,1
Estonia,Children,30-44,7,2020,Excess,-1,1
Estonia,Children,30-44,8,2020,Baseline,4,1
Estonia,Children,30-44,8,2020,Excess,-3,2
Estonia,Children,30-44,9,2020,Baseline,3,1
Estonia,Children,30-44,9,2020,Excess,0,2
Estonia,Children,30-44,10,2020,Baseline,2,1
Estonia,Children,30-44,10,2020,Excess,-2,1
Estonia,Children,30-44,11,2020,Baseline,4,1
Estonia,Children,30-44,11,2020,Excess,-3,1
Estonia,Children,30-44,12,2020,Baseline,2,1
Estonia,Children,30-44,12,2020,Excess,2,2
Estonia,Children,30-44,1,2021,Baseline,2,1
Estonia,Children,30-44,1,2021,Excess,-2,1
Estonia,Children,30-44,2,2021,Baseline,1,1
Estonia,Children,30-44,2,2021,Excess,3,1
Estonia,Children,30-44,3,2021,Baseline,3,1
Estonia,Children,30-44,3,2021,Excess,1,2
Estonia,Children,30-44,4,2021,Baseline,2,1
Estonia,Children,30-44,4,2021,Excess,1,2
Estonia,Children,30-44,5,2021,Baseline,2,1
Estonia,Children,30-44,5,2021,Excess,2,2
Estonia,Children,30-44,6,2021,Baseline,1,1
Estonia,Children,30-44,6,2021,Excess,1,1
Estonia,Children,45-64,3,2020,Baseline,10,2
Estonia,Children,45-64,3,2020,Excess,4,3
Estonia,Children,45-64,4,2020,Baseline,8,2
Estonia,Children,45-64,4,2020,Excess,4,3
Estonia,Children,45-64,5,2020,Baseline,11,2
Estonia,Children,45-64,5,2020,Excess,-0,3
Estonia,Children,45-64,6,2020,Baseline,8,2
Estonia,Children,45-64,6,2020,Excess,3,3
Estonia,Children,45-64,7,2020,Baseline,12,2
Estonia,Children,45-64,7,2020,Excess,4,3
Estonia,Children,45-64,8,2020,Baseline,10,2
Estonia,Children,45-64,8,2020,Excess,-1,2
Estonia,Children,45-64,9,2020,Baseline,11,2
Estonia,Children,45-64,9,2020,Excess,3,3
Estonia,Children,45-64,10,2020,Baseline,10,2
Estonia,Children,45-64,10,2020,Excess,0,3
Estonia,Children,45-64,11,2020,Baseline,11,2
Estonia,Children,45-64,11,2020,Excess,2,3
Estonia,Children,45-64,12,2020,Baseline,10,2
Estonia,Children,45-64,12,2020,Excess,2,3
Estonia,Children,45-64,1,2021,Baseline,14,2
Estonia,Children,45-64,1,2021,Excess,-6,3
Estonia,Children,45-64,2,2021,Baseline,8,2
Estonia,Children,45-64,2,2021,Excess,7,3
Estonia,Children,45-64,3,2021,Baseline,9,2
Estonia,Children,45-64,3,2021,Excess,6,3
Estonia,Children,45-64,4,2021,Baseline,17,3
Estonia,Children,45-64,4,2021,Excess,-2,4
Estonia,Children,45-64,5,2021,Baseline,13,2
Estonia,Children,45-64,5,2021,Excess,1,3
Estonia,Children,45-64,6,2021,Baseline,9,2
Estonia,Children,45-64,6,2021,Excess,4,3
Estonia,Children,65+,3,2020,Baseline,51,4
Estonia,Children,65+,3,2020,Excess,5,6
Estonia,Children,65+,4,2020,Baseline,47,4
Estonia,Children,65+,4,2020,Excess,11,6
Estonia,Children,65+,5,2020,Baseline,47,4
Estonia,Children,65+,5,2020,Excess,4,6
Estonia,Children,65+,6,2020,Baseline,55,4
Estonia,Children,65+,6,2020,Excess,-11,6
Estonia,Children,65+,7,2020,Baseline,46,4
Estonia,Children,65+,7,2020,Excess,5,5
Estonia,Children,65+,8,2020,Baseline,52,5
Estonia,Children,65+,8,2020,Excess,-1,7
Estonia,Children,65+,9,2020,Baseline,50,5
Estonia,Children,65+,9,2020,Excess,3,6
Estonia,Children,65+,10,2020,Baseline,58,4
Estonia,Children,65+,10,2020,Excess,-4,5
Estonia,Children,65+,11,2020,Baseline,58,4
Estonia,Children,65+,11,2020,Excess,4,5
Estonia,Children,65+,12,2020,Baseline,53,5
Estonia,Children,65+,12,2020,Excess,-1,6
Estonia,Children,65+,1,2021,Baseline,66,5
Estonia,Children,65+,1,2021,Excess,-9,7
Estonia,Children,65+,2,2021,Baseline,65,4
Estonia,Children,65+,2,2021,Excess,-9,6
Estonia,Children,65+,3,2021,Baseline,60,5
Estonia,Children,65+,3,2021,Excess,6,7
Estonia,Children,65+,4,2021,Baseline,50,5
Estonia,Children,65+,4,2021,Excess,20,7
Estonia,Children,65+,5,2021,Baseline,48,4
Estonia,Children,65+,5,2021,Excess,23,6
Estonia,Children,65+,6,2021,Baseline,62,5
Estonia,Children,65+,6,2021,Excess,-4,6
Finland,Grandparents,0-14,3,2020,Baseline,348,10
Finland,Grandparents,0-14,3,2020,Excess,13,15
Finland,Grandparents,0-14,4,2020,Baseline,330,10
Finland,Grandparents,0-14,4,2020,Excess,15,15
Finland,Grandparents,0-14,5,2020,Baseline,309,11
Finland,Grandparents,0-14,5,2020,Excess,36,13
Finland,Grandparents,0-14,6,2020,Baseline,313,11
Finland,Grandparents,0-14,6,2020,Excess,22,15
Finland,Grandparents,0-14,7,2020,Baseline,328,10
Finland,Grandparents,0-14,7,2020,Excess,-9,15
Finland,Grandparents,0-14,8,2020,Baseline,311,11
Finland,Grandparents,0-14,8,2020,Excess,0,13
Finland,Grandparents,0-14,9,2020,Baseline,354,11
Finland,Grandparents,0-14,9,2020,Excess,-7,14
Finland,Grandparents,0-14,10,2020,Baseline,363,11
Finland,Grandparents,0-14,10,2020,Excess,-38,15
Finland,Grandparents,0-14,11,2020,Baseline,333,11
Finland,Grandparents,0-14,11,2020,Excess,4,16
Finland,Grandparents,0-14,12,2020,Baseline,368,11
Finland,Grandparents,0-14,12,2020,Excess,-10,15
Finland,Grandparents,0-14,1,2021,Baseline,385,10
Finland,Grandparents,0-14,1,2021,Excess,-29,13
Finland,Grandparents,0-14,2,2021,Baseline,383,12
Finland,Grandparents,0-14,2,2021,Excess,-21,15
Finland,Grandparents,0-14,3,2021,Baseline,362,11
Finland,Grandparents,0-14,3,2021,Excess,-3,16
Finland,Grandparents,0-14,4,2021,Baseline,348,10
Finland,Grandparents,0-14,4,2021,Excess,-10,13
Finland,Grandparents,0-14,5,2021,Baseline,338,11
Finland,Grandparents,0-14,5,2021,Excess,27,15
Finland,Grandparents,0-14,6,2021,Baseline,341,9
Finland,Grandparents,0-14,6,2021,Excess,15,13
Finland,Grandparents,15-29,3,2020,Baseline,657,15
Finland,Grandparents,15-29,3,2020,Excess,3,20
Finland,Grandparents,15-29,4,2020,Baseline,673,15
Finland,Grandparents,15-29,4,2020,Excess,-4,20
Finland,Grandparents,15-29,5,2020,Baseline,587,14
Finland,Grandparents,15-29,5,2020,Excess,21,19
Finland,Grandparents,15-29,6,2020,Baseline,580,13
Finland,Grandparents,15-29,6,2020,Excess,5,19
Finland,Grandparents,15-29,7,2020,Baseline,587,13
Finland,Grandparents,15-29,7,2020,Excess,-14,19
Finland,Grandparents,15-29,8,2020,Baseline,581,13
Finland,Grandparents,15-29,8,2020,Excess,-0,17
Finland,Grandparents,15-29,9,2020,Baseline,620,16
Finland,Grandparents,15-29,9,2020,Excess,7,21
Finland,Grandparents,15-29,10,2020,Baseline,634,14
Finland,Grandparents,15-29,10,2020,Excess,-24,19
Finland,Grandparents,15-29,11,2020,Baseline,646,14
Finland,Grandparents,15-29,11,2020,Excess,30,19
Finland,Grandparents,15-29,12,2020,Baseline,721,15
Finland,Grandparents,15-29,12,2020,Excess,-32,21
Finland,Grandparents,15-29,1,2021,Baseline,721,16
Finland,Grandparents,15-29,1,2021,Excess,-20,22
Finland,Grandparents,15-29,2,2021,Baseline,709,14
Finland,Grandparents,15-29,2,2021,Excess,-38,21
Finland,Grandparents,15-29,3,2021,Baseline,686,15
Finland,Grandparents,15-29,3,2021,Excess,-74,20
Finland,Grandparents,15-29,4,2021,Baseline,655,13
Finland,Grandparents,15-29,4,2021,Excess,-44,19
Finland,Grandparents,15-29,5,2021,Baseline,634,13
Finland,Grandparents,15-29,5,2021,Excess,-5,19
Finland,Grandparents,15-29,6,2021,Baseline,605,14
Finland,Grandparents,15-29,6,2021,Excess,4,19
Finland,Grandparents,30-44,3,2020,Baseline,628,13
Finland,Grandparents,30-44,3,2020,Excess,-41,19
Finland,Grandparents,30-44,4,2020,Baseline,608,12
Finland,Grandparents,30-44,4,2020,Excess,28,18
Finland,Grandparents,30-44,5,2020,Baseline,544,13
Finland,Grandparents,30-44,5,2020,Excess,-22,17
Finland,Grandparents,30-44,6,2020,Baseline,532,13
Finland,Grandparents,30-44,6,2020,Excess,-18,19
Finland,Grandparents,30-44,7,2020,Baseline,505,12
Finland,Grandparents,30-44,7,2020,Excess,10,17
Finland,Grandparents,30-44,8,2020,Baseline,514,12
Finland,Grandparents,30-44,8,2020,Excess,-6,17
Finland,Grandparents,30-44,9,2020,Baseline,538,13
Finland,Grandparents,30-44,9,2020,Excess,1,19
Finland,Grandparents,30-44,10,2020,Baseline,586,13
Finland,Grandparents,30-44,10,2020,Excess,-19,19
Finland,Grandparents,30-44,11,2020,Baseline,591,14
Finland,Grandparents,30-44,11,2020,Excess,4,18
Finland,Grandparents,30-44,12,2020,Baseline,620,14
Finland,Grandparents,30-44,12,2020,Excess,-6,19
Finland,Grandparents,30-44,1,2021,Baseline,674,15
Finland,Grandparents,30-44,1,2021,Excess,-33,20
Finland,Grandparents,30-44,2,2021,Baseline,635,12
Finland,Grandparents,30-44,2,2021,Excess,-36,19
Finland,Grandparents,30-44,3,2021,Baseline,622,12
Finland,Grandparents,30-44,3,2021,Excess,-91,19
Finland,Grandparents,30-44,4,2021,Baseline,561,14
Finland,Grandparents,30-44,4,2021,Excess,-31,18
Finland,Grandparents,30-44,5,2021,Baseline,520,13
Finland,Grandparents,30-44,5,2021,Excess,-5,19
Finland,Grandparents,30-44,6,2021,Baseline,505,12
Finland,Grandparents,30-44,6,2021,Excess,9,16
Finland,Grandparents,45-64,3,2020,Baseline,119,4
Finland,Grandparents,45-64,3,2020,Excess,-20,5
Finland,Grandparents,45-64,4,2020,Baseline,105,4
Finland,Grandparents,45-64,4,2020,Excess,6,5
Finland,Grandparents,45-64,5,2020,Baseline,91,4
Finland,Grandparents,45-64,5,2020,Excess,0,5
Finland,Grandparents,45-64,6,2020,Baseline,96,3
Finland,Grandparents,45-64,6,2020,Excess,-10,5
Finland,Grandparents,45-64,7,2020,Baseline,84,4
Finland,Grandparents,45-64,7,2020,Excess,-2,5
Finland,Grandparents,45-64,8,2020,Baseline,85,4
Finland,Grandparents,45-64,8,2020,Excess,-1,6
Finland,Grandparents,45-64,9,2020,Baseline,88,3
Finland,Grandparents,45-64,9,2020,Excess,3,5
Finland,Grandparents,45-64,10,2020,Baseline,97,4
Finland,Grandparents,45-64,10,2020,Excess,-8,6
Finland,Grandparents,45-64,11,2020,Baseline,99,3
Finland,Grandparents,45-64,11,2020,Excess,1,5
Finland,Grandparents,45-64,12,2020,Baseline,100,4
Finland,Grandparents,45-64,12,2020,Excess,8,6
Finland,Grandparents,45-64,1,2021,Baseline,109,4
Finland,Grandparents,45-64,1,2021,Excess,-9,5
Finland,Grandparents,45-64,2,2021,Baseline,103,4
Finland,Grandparents,45-64,2,2021,Excess,-5,5
Finland,Grandparents,45-64,3,2021,Baseline,97,4
Finland,Grandparents,45-64,3,2021,Excess,-7,5
Finland,Grandparents,45-64,4,2021,Baseline,82,3
Finland,Grandparents,45-64,4,2021,Excess,1,4
Finland,Grandparents,45-64,5,2021,Baseline,81,3
Finland,Grandparents,45-64,5,2021,Excess,1,5
Finland,Grandparents,45-64,6,2021,Baseline,75,3
Finland,Grandparents,45-64,6,2021,Excess,-0,4
Finland,Parents,0-14,3,2020,Baseline,18,2
Finland,Parents,0-14,3,2020,Excess,-0,3
Finland,Parents,0-14,4,2020,Baseline,17,2
Finland,Parents,0-14,4,2020,Excess,1,3
Finland,Parents,0-14,5,2020,Baseline,21,2
Finland,Parents,0-14,5,2020,Excess,-5,3
Finland,Parents,0-14,6,2020,Baseline,20,2
Finland,Parents,0-14,6,2020,Excess,-3,3
Finland,Parents,0-14,7,2020,Baseline,17,2
Finland,Parents,0-14,7,2020,Excess,5,3
Finland,Parents,0-14,8,2020,Baseline,15,2
Finland,Parents,0-14,8,2020,Excess,3,2
Finland,Parents,0-14,9,2020,Baseline,19,2
Finland,Parents,0-14,9,2020,Excess,-0,3
Finland,Parents,0-14,10,2020,Baseline,16,2
Finland,Parents,0-14,10,2020,Excess,1,3
Finland,Parents,0-14,11,2020,Baseline,19,2
Finland,Parents,0-14,11,2020,Excess,-0,3
Finland,Parents,0-14,12,2020,Baseline,21,2
Finland,Parents,0-14,12,2020,Excess,3,3
Finland,Parents,0-14,1,2021,Baseline,21,2
Finland,Parents,0-14,1,2021,Excess,-2,3
Finland,Parents,0-14,2,2021,Baseline,22,2
Finland,Parents,0-14,2,2021,Excess,-2,3
Finland,Parents,0-14,3,2021,Baseline,17,2
Finland,Parents,0-14,3,2021,Excess,5,3
Finland,Parents,0-14,4,2021,Baseline,20,2
Finland,Parents,0-14,4,2021,Excess,-4,3
Finland,Parents,0-14,5,2021,Baseline,20,2
Finland,Parents,0-14,5,2021,Excess,-0,3
Finland,Parents,0-14,6,2021,Baseline,21,2
Finland,Parents,0-14,6,2021,Excess,-2,3
Finland,Parents,15-29,3,2020,Baseline,63,4
Finland,Parents,15-29,3,2020,Excess,-2,5
Finland,Parents,15-29,4,2020,Baseline,57,3
Finland,Parents,15-29,4,2020,Excess,3,4
Finland,Parents,15-29,5,2020,Baseline,58,3
Finland,Parents,15-29,5,2020,Excess,-0,4
Finland,Parents,15-29,6,2020,Baseline,57,3
Finland,Parents,15-29,6,2020,Excess,4,4
Finland,Parents,15-29,7,2020,Baseline,56,3
Finland,Parents,15-29,7,2020,Excess,3,5
Finland,Parents,15-29,8,2020,Baseline,58,3
Finland,Parents,15-29,8,2020,Excess,5,4
Finland,Parents,15-29,9,2020,Baseline,59,3
Finland,Parents,15-29,9,2020,Excess,2,5
Finland,Parents,15-29,10,2020,Baseline,65,3
Finland,Parents,15-29,10,2020,Excess,-7,4
Finland,Parents,15-29,11,2020,Baseline,61,4
Finland,Parents,15-29,11,2020,Excess,-4,5
Finland,Parents,15-29,12,2020,Baseline,68,3
Finland,Parents,15-29,12,2020,Excess,-4,5
Finland,Parents,15-29,1,2021,Baseline,63,3
Finland,Parents,15-29,1,2021,Excess,-0,5
Finland,Parents,15-29,2,2021,Baseline,64,4
Finland,Parents,15-29,2,2021,Excess,-1,5
Finland,Parents,15-29,3,2021,Baseline,60,3
Finland,Parents,15-29,3,2021,Excess,-3,4
Finland,Parents,15-29,4,2021,Baseline,65,3
Finland,Parents,15-29,4,2021,Excess,-6,4
Finland,Parents,15-29,5,2021,Baseline,62,4
Finland,Parents,15-29,5,2021,Excess,-2,5
Finland,Parents,15-29,6,2021,Baseline,61,3
Finland,Parents,15-29,6,2021,Excess,-2,5
Finland,Parents,30-44,3,2020,Baseline,151,4
Finland,Parents,30-44,3,2020,Excess,8,7
Finland,Parents,30-44,4,2020,Baseline,146,5
Finland,Parents,30-44,4,2020,Excess,5,7
Finland,Parents,30-44,5,2020,Baseline,137,5
Finland,Parents,30-44,5,2020,Excess,19,6
Finland,Parents,30-44,6,2020,Baseline,136,5
Finland,Parents,30-44,6,2020,Excess,11,7
Finland,Parents,30-44,7,2020,Baseline,151,4
Finland,Parents,30-44,7,2020,Excess,-3,6
Finland,Parents,30-44,8,2020,Baseline,143,5
Finland,Parents,30-44,8,2020,Excess,-3,6
Finland,Parents,30-44,9,2020,Baseline,154,5
Finland,Parents,30-44,9,2020,Excess,-1,7
Finland,Parents,30-44,10,2020,Baseline,158,4
Finland,Parents,30-44,10,2020,Excess,-18,5
Finland,Parents,30-44,11,2020,Baseline,142,5
Finland,Parents,30-44,11,2020,Excess,6,7
Finland,Parents,30-44,12,2020,Baseline,164,5
Finland,Parents,30-44,12,2020,Excess,-8,7
Finland,Parents,30-44,1,2021,Baseline,163,5
Finland,Parents,30-44,1,2021,Excess,-10,6
Finland,Parents,30-44,2,2021,Baseline,167,5
Finland,Parents,30-44,2,2021,Excess,-8,7
Finland,Parents,30-44,3,2021,Baseline,162,5
Finland,Parents,30-44,3,2021,Excess,0,7
Finland,Parents,30-44,4,2021,Baseline,149,5
Finland,Parents,30-44,4,2021,Excess,-4,6
Finland,Parents,30-44,5,2021,Baseline,153,5
Finland,Parents,30-44,5,2021,Excess,11,6
Finland,Parents,30-44,6,2021,Baseline,148,4
Finland,Parents,30-44,6,2021,Excess,8,6
Finland,Parents,45-64,3,2020,Baseline,377,7
Finland,Parents,45-64,3,2020,Excess,-14,10
Finland,Parents,45-64,4,2020,Baseline,371,6
Finland,Parents,45-64,4,2020,Excess,5,9
Finland,Parents,45-64,5,2020,Baseline,327,6
Finland,Parents,45-64,5,2020,Excess,4,9
Finland,Parents,45-64,6,2020,Baseline,326,6
Finland,Parents,45-64,6,2020,Excess,2,9
Finland,Parents,45-64,7,2020,Baseline,320,6
Finland,Parents,45-64,7,2020,Excess,2,9
Finland,Parents,45-64,8,2020,Baseline,323,7
Finland,Parents,45-64,8,2020,Excess,-6,9
Finland,Parents,45-64,9,2020,Baseline,343,7
Finland,Parents,45-64,9,2020,Excess,-4,10
Finland,Parents,45-64,10,2020,Baseline,355,7
Finland,Parents,45-64,10,2020,Excess,-8,9
Finland,Parents,45-64,11,2020,Baseline,364,7
Finland,Parents,45-64,11,2020,Excess,7,9
Finland,Parents,45-64,12,2020,Baseline,401,7
Finland,Parents,45-64,12,2020,Excess,-18,9
Finland,Parents,45-64,1,2021,Baseline,411,8
Finland,Parents,45-64,1,2021,Excess,-16,11
Finland,Parents,45-64,2,2021,Baseline,395,7
Finland,Parents,45-64,2,2021,Excess,-28,10
Finland,Parents,45-64,3,2021,Baseline,391,7
Finland,Parents,45-64,3,2021,Excess,-47,9
Finland,Parents,45-64,4,2021,Baseline,365,7
Finland,Parents,45-64,4,2021,Excess,-21,10
Finland,Parents,45-64,5,2021,Baseline,343,7
Finland,Parents,45-64,5,2021,Excess,-3,9
Finland,Parents,45-64,6,2021,Baseline,331,6
Finland,Parents,45-64,6,2021,Excess,2,8
Finland,Parents,65+,3,2020,Baseline,152,4
Finland,Parents,65+,3,2020,Excess,-21,5
Finland,Parents,65+,4,2020,Baseline,140,4
Finland,Parents,65+,4,2020,Excess,2,5
Finland,Parents,65+,5,2020,Baseline,124,3
Finland,Parents,65+,5,2020,Excess,-6,5
Finland,Parents,65+,6,2020,Baseline,121,4
Finland,Parents,65+,6,2020,Excess,-10,5
Finland,Parents,65+,7,2020,Baseline,113,4
Finland,Parents,65+,7,2020,Excess,-5,5
Finland,Parents,65+,8,2020,Baseline,114,3
Finland,Parents,65+,8,2020,Excess,-6,5
Finland,Parents,65+,9,2020,Baseline,117,3
Finland,Parents,65+,9,2020,Excess,3,5
Finland,Parents,65+,10,2020,Baseline,133,4
Finland,Parents,65+,10,2020,Excess,-7,6
Finland,Parents,65+,11,2020,Baseline,129,4
Finland,Parents,65+,11,2020,Excess,0,5
Finland,Parents,65+,12,2020,Baseline,138,4
Finland,Parents,65+,12,2020,Excess,0,6
Finland,Parents,65+,1,2021,Baseline,146,4
Finland,Parents,65+,1,2021,Excess,-1,5
Finland,Parents,65+,2,2021,Baseline,138,4
Finland,Parents,65+,2,2021,Excess,-9,5
Finland,Parents,65+,3,2021,Baseline,133,4
Finland,Parents,65+,3,2021,Excess,-17,5
Finland,Parents,65+,4,2021,Baseline,115,4
Finland,Parents,65+,4,2021,Excess,-0,5
Finland,Parents,65+,5,2021,Baseline,109,4
Finland,Parents,65+,5,2021,Excess,4,5
Finland,Parents,65+,6,2021,Baseline,101,3
Finland,Parents,65+,6,2021,Excess,4,4
Finland,Siblings,0-14,3,2020,Baseline,3,1
Finland,Siblings,0-14,3,2020,Excess,2,1
Finland,Siblings,0-14,4,2020,Baseline,2,1
Finland,Siblings,0-14,4,2020,Excess,0,1
Finland,Siblings,0-14,5,2020,Baseline,4,1
Finland,Siblings,0-14,5,2020,Excess,-2,1
Finland,Siblings,0-14,6,2020,Baseline,3,1
Finland,Siblings,0-14,6,2020,Excess,0,1
Finland,Siblings,0-14,7,2020,Baseline,2,0
Finland,Siblings,0-14,7,2020,Excess,1,1
Finland,Siblings,0-14,8,2020,Baseline,2,1
Finland,Siblings,0-14,8,2020,Excess,2,1
Finland,Siblings,0-14,9,2020,Baseline,3,1
Finland,Siblings,0-14,9,2020,Excess,-0,1
Finland,Siblings,0-14,10,2020,Baseline,2,1
Finland,Siblings,0-14,10,2020,Excess,1,1
Finland,Siblings,0-14,11,2020,Baseline,2,1
Finland,Siblings,0-14,11,2020,Excess,-0,1
Finland,Siblings,0-14,12,2020,Baseline,3,1
Finland,Siblings,0-14,12,2020,Excess,1,1
Finland,Siblings,0-14,1,2021,Baseline,2,1
Finland,Siblings,0-14,1,2021,Excess,-0,1
Finland,Siblings,0-14,2,2021,Baseline,3,1
Finland,Siblings,0-14,2,2021,Excess,-1,1
Finland,Siblings,0-14,3,2021,Baseline,3,1
Finland,Siblings,0-14,3,2021,Excess,-1,1
Finland,Siblings,0-14,4,2021,Baseline,2,1
Finland,Siblings,0-14,4,2021,Excess,1,1
Finland,Siblings,0-14,5,2021,Baseline,2,1
Finland,Siblings,0-14,5,2021,Excess,0,1
Finland,Siblings,0-14,6,2021,Baseline,3,1
Finland,Siblings,0-14,6,2021,Excess,0,1
Finland,Siblings,15-29,3,2020,Baseline,9,1
Finland,Siblings,15-29,3,2020,Excess,2,2
Finland,Siblings,15-29,4,2020,Baseline,8,1
Finland,Siblings,15-29,4,2020,Excess,-1,2
Finland,Siblings,15-29,5,2020,Baseline,9,1
Finland,Siblings,15-29,5,2020,Excess,-2,2
Finland,Siblings,15-29,6,2020,Baseline,10,2
Finland,Siblings,15-29,6,2020,Excess,0,2
